SKU	Product Area	Rule Name	Rule ID	Config Reference	Original Description	Cursor Generated Description	Code Reference	Current Feature ID	Current Feature Name	Action	New Feature Alignment	Updates to rule logic
	Analytics	More than {{ metric_data_json.min_threshold }}% applications should have a status	application_status_quality	Candidate Sync (ATS) → application.status	This rule ensures that all applications must have status column populated	"**Purpose:** This rule ensures that all applications must have status column populated

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Verify status field is populated for all applications."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	ta_dashboards	TA Analytics	Keep as is		
	Analytics	More than {{ metric_data_json.min_threshold }}% applications should have 'active' status	application_active_status_quality	Candidate Sync (ATS) → application.status = 'active'	This metric ensures that a percentage of applications are present in active status	"**Purpose:** This metric ensures that a percentage of applications are present in active status

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Review the configuration settings for this rule in Admin Console or Integration Console."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	ta_dashboards	TA Analytics	Keep as is		
	Analytics	Discrepancy between count of applications with hired_ts and applications in 'hired' stagegroup must be less than {{ metric_data_json.discrepancy_threshold }}%	application_hired_ts_and_hired_stagegroup_discrepancy_quality	ats_config → stage_map / application.hired_ts consistency	This metric tracks the discrepancy between the count of applications with hired_ts vs applications in 'hired' stagegroup. It is done to ensure all applications in hired stage have hired_ts populated and vice versa	"**Purpose:** This metric tracks the discrepancy between the count of applications with hired_ts vs applications in 'hired' stagegroup. It is done to ensure all applications in hired stage have hired_ts populated and vice versa

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Ensure hired_ts is populated when applications reach hired stage."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	ta_dashboards	TA Analytics	Keep as is		
	Analytics	Hired stagegroup mapping in ATS config stagemap should match hired mapping in diversity dashboard config	stagemap_hired_equal_to_diversity_config_hired	ats_config → stage_map / diversity_dashboard_config → hired consistency	This rule ensures that if hired stagegroup is set up in diversity dashboard config, then it matches the hired stage group mappings in ATS config stagemap	"**Purpose:** This rule ensures that if hired stagegroup is set up in diversity dashboard config, then it matches the hired stage group mappings in ATS config stagemap

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure stage group mappings in ats_config → stage_map. Ensure all stages are mapped."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	ta_dashboards	TA Analytics	Update		
	Analytics	All stages in stage transition map should be mapped in diversity dashboard config	all_stage_transition_map_stages_in_diversity_dashboard_config	diversity_dashboard_config → application_stage_map completeness	Diversity dashboard tracks all application stages in the system and not just those that are in the template to stage transition map config. The description needs to make that clearer	"**Purpose:** Diversity dashboard tracks all application stages in the system and not just those that are in the template to stage transition map config. The description needs to make that clearer

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Ensure all stages in stage_transition_map are also mapped in diversity_dashboard_config."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	ta_dashboards	TA Analytics	Update		
	Analytics	Application stage map indexes should be unique and continuous	application_stage_map_index_consistency	diversity_dashboard_config → application_stage_map index continuity	Checks the consistency of stage indexes in diversity dashboard config	"**Purpose:** Checks the consistency of stage indexes in diversity dashboard config

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Review the configuration settings for this rule in Admin Console or Integration Console."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	ta_dashboards	TA Analytics	Keep as is		
	Analytics	Application counts across stage groups should be consistent	application_stage_group_funnel_shape_consistency	diversity_dashboard_config → application_stage_map funnel shape	This metric tracks the application counts across stage groups. The counts across stages in an increasing order of indexes should create a v-shaped funnel	"**Purpose:** This metric tracks the application counts across stage groups. The counts across stages in an increasing order of indexes should create a v-shaped funnel

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure stage mappings in ats_config → stage_map or diversity_dashboard_config → application_stage_map."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	ta_dashboards	TA Analytics	Keep as is		
Talent Intelligence Platform	Platform	Talent Lake provisioned	talent_lake_provisioned	Talent Lake provisioning / Data Warehouse enablement	[Purpose] Confirms whether Talent Lake, a key feature of the Talent Intelligence Platform, is provisioned.<br>[Impact] Without Talent Lake, advanced analytics and talent insights are unavailable, reducing platform utility.	"**Purpose:** Confirms whether Talent Lake, a key feature of the Talent Intelligence Platform, is provisioned.  Without Talent Lake, advanced analytics and talent insights are unavailable, reducing platform utility.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Contact Eightfold support to provision Talent Lake for your instance."	www/data_audit/platform_health/config_health/product_config_health_configurable_rules.py	data_warehouse	Data Warehouse	Keep as is	Data Warehouse	NA
Talent Intelligence Platform	Platform	Data retention	data_retention_config	data_retention_config → GDPR/CCPA compliance rules	"[Purpose] Ensures data retention policies are configured to purge or anonymize historical candidate data as per compliance requirements, including GDPR, CCPA, and other applicable privacy regulations. A minimum of one data retention rule must be defined for the talent pool present in Eightfold to ensure proper data lifecycle management.
[Impact] Non-compliance with data privacy laws could result in legal risks, regulatory penalties, and data mismanagement. Inadequate data retention policies may lead to unnecessary data storage costs and potential security vulnerabilities."	"**Purpose:** Ensures data retention policies are configured to purge or anonymize historical candidate data as per compliance requirements, including GDPR, CCPA, and other applicable privacy regulations. A minimum of one data retention rule must be defined for the talent pool present in Eightfold to ensure proper data lifecycle management.
 Non-compliance with data privacy laws could result in legal risks, regulatory penalties, and data mismanagement. Inadequate data retention policies may lead to unnecessary data storage costs and potential security vulnerabilities.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure at least one data retention rule in data_retention_config for GDPR/CCPA compliance."	www/data_audit/platform_health/config_health/product_config_health_configurable_rules.py	data_retention	Data retention	Update	Admin Console	Can be updated to add details for what config keys system is looking for to validate this rule. Example: Minimum 1 rule should be defined for talent pool in eightfold
Talent Intelligence Platform	Platform	Email loopback	email_loopback	email_loopback_gate / loopback_whitelisted_recipient_emails	"[Purpose] Currently email loopback is activated for all sandbox instances. In sandbox environments, this ensures emails are routed back to the logged-in user to prevent real recipients from receiving test notifications. In production environments, the loopback should be disabled to allow emails to be sent to actual candidates and interviewers. To facilitate email flow testing without sending emails to unintended recipients, please setup loopback_whitelisted_recipient_emails configuration. By adding tester emails to this list, you can ensure that only specified addresses receive the emails, enhancing testing accuracy and security. <br>[Impact] Failure to enable email loopback in sandbox environments can result in test emails being sent to real recipients, causing confusion and potential data privacy issues. Conversely, if enabled in production, actual recipients will not receive critical notifications.

Please read more here: https://docs.eightfold.ai/integration/enhanced-email-loopback"	"**Purpose:** Currently email loopback is activated for all sandbox instances. In sandbox environments, this ensures emails are routed back to the logged-in user to prevent real recipients from receiving test notifications. In production environments, the loopback should be disabled to allow emails to be sent to actual candidates and interviewers. To facilitate email flow testing without sending emails to unintended recipients, please setup loopback_whitelisted_recipient_emails configuration. By adding tester emails to this list, you can ensure that only specified addresses receive the emails, enhancing testing accuracy and security.   Failure to enable email loopback in sandbox environments can result in test emails being sent to real recipients, causing confusion and potential data privacy issues. Conversely, if enabled in production, actual recipients will not receive critical notifications.

Please read more here: https://docs.eightfold.ai/integration/enhanced-email-loopback

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure email_loopback_gate: enable for sandbox, disable for production environments."	www/data_audit/platform_health/config_health/product_config_health_configurable_rules.py	email_loopback_feature	Email loopback	Update	Admin Console	Add the config key or gate required for this functionality. This should work by default unless overwritten by a config/gate
Talent Intelligence Platform	Integrations	oauth_settings should be defined	oauth_enabled	integration_systems → [adaptor] → oauth_settings	"[Purpose] Ensures integrations utilize OAuth authentication when supported by the adaptor to enhance security posture and reduce credential exposure risks
[Impact] Using OAuth provides enhanced security through token-based authentication, automatic token refresh capabilities, and reduced risk of credential compromise. Failure to implement OAuth where supported may result in security vulnerabilities, compliance issues, and increased maintenance overhead for credential management."	"**Purpose:** Ensures integrations utilize OAuth authentication when supported by the adaptor to enhance security posture and reduce credential exposure risks
 Using OAuth provides enhanced security through token-based authentication, automatic token refresh capabilities, and reduced risk of credential compromise. Failure to implement OAuth where supported may result in security vulnerabilities, compliance issues, and increased maintenance overhead for credential management.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure OAuth settings in integration_systems for supported ATS adaptors."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	This is rule checks whether Integrations is using Oauth for connection. Add the supported adaptors names only
Talent Intelligence Platform	Integrations	Position Sync Lag Rule	position_sync_lag_rule	ats_config → position sync / sync_lag_threshold (60 min)	This rule evaluates the health of position sync for the group_id. Position sync lag must be lower than 60 minutes for the last 7 days for this rule to pass.	"**Purpose:** This rule evaluates the health of position sync for the group_id. Position sync lag must be lower than 60 minutes for the last 7 days for this rule to pass.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Review the configuration settings for this rule in Admin Console or Integration Console."	www/data_audit/platform_health/operational_health/operational_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	In actual this rule has more description in admin console than the excel sheet
Talent Intelligence Platform	Integrations	Candidate Sync Lag Rule	candidate_sync_lag_rule	ats_config → candidate sync / sync_lag_threshold (60 min)	This rule evaluates the health of candidate sync for the group_id. Candidate sync lag must be lower than 60 minutes for the last 7 days for this rule to pass.	"**Purpose:** This rule evaluates the health of candidate sync for the group_id. Candidate sync lag must be lower than 60 minutes for the last 7 days for this rule to pass.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Review the configuration settings for this rule in Admin Console or Integration Console."	www/data_audit/platform_health/operational_health/operational_health_evaluation_rules.py	integrations	Integrations	Keep as is	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Employee Sync Lag Rule	employee_sync_lag_rule	ats_config → employee sync / sync_lag_threshold (24 hours)	This rule evaluates the health of employee sync for the group_id. Employee sync lag must be lower than 24 hours for the last 7 days for this rule to pass.	"**Purpose:** This rule evaluates the health of employee sync for the group_id. Employee sync lag must be lower than 24 hours for the last 7 days for this rule to pass.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Review the configuration settings for this rule in Admin Console or Integration Console."	www/data_audit/platform_health/operational_health/operational_health_evaluation_rules.py	integrations	Integrations	Keep as is	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Candidate Webhook Sync Rule	candidate_webhook_sync_rule	integration_systems → webhook_settings (90% success rate)	This rule evaluates the health of candidate webhook syncs for the group_id. Atleast 90% of webhook candidate syncs from last 7 days should pass.	"**Purpose:** This rule evaluates the health of candidate webhook syncs for the group_id. Atleast 90% of webhook candidate syncs from last 7 days should pass.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable and configure webhook settings in integration_systems for real-time sync."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	Should be applicable for supported adaptors only
Talent Intelligence Platform	Integrations	Position Webhook Sync Rule	position_webhook_sync_rule	integration_systems → webhook_settings (90% success rate)	This rule evaluates the health of position webhook syncs for the group_id. Atleast 90% of webhook position syncs from last 7 days should pass.	"**Purpose:** This rule evaluates the health of position webhook syncs for the group_id. Atleast 90% of webhook position syncs from last 7 days should pass.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable and configure webhook settings in integration_systems for real-time sync."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	Should be applicable for supported adaptors only
Talent Intelligence Platform	Integrations	Webhook Event Failure Rule	webhook_event_failure_rule	integration_systems → webhook_settings health	This rule evaluates the health of webhook events for the group_id.	"**Purpose:** This rule evaluates the health of webhook events for the group_id.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable and configure webhook settings in integration_systems for real-time sync."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	Should be applicable for supported adaptors only
Talent Intelligence Platform	Integrations	Webhook should be set up for candidate and position	webhook_enabled	integration_systems → webhook_settings.status = enabled	webhook_settings.status should be enabled	"**Purpose:** webhook_settings.status should be enabled

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable and configure webhook settings in integration_systems for real-time sync."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	Should be applicable for supported adaptors only
Talent Intelligence Platform	Integrations	Hired stage group mapping should be set up in stagemap	stagemap_hired	ats_config → stage_map → hired stage group mapping	This rule ensures that the hired stage group mapping is set up in ATS config stagemap. The hired stage group must be defined to evaluate the 'Average Days to Hire' metric and crucial for identifying candidates as 'hired'.	"**Purpose:** This rule ensures that the hired stage group mapping is set up in ATS config stagemap. The hired stage group must be defined to evaluate the 'Average Days to Hire' metric and crucial for identifying candidates as 'hired'.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure stage group mappings in ats_config → stage_map. Ensure all stages are mapped."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for application.reason field should be setup	custom_fields_v2_application_reason	custom_fields_v2 → application → reason (rejection reasons)	"Config Key: custom_fields_v2_application_reason
Description
This health rule validates that the application.reason field is properly configured in the Custom Fields V2 mapping for your ATS integration. The application.reason field captures rejection reasons when candidates are moved to rejection stages in the hiring workflow.
What It Checks
Verifies that custom_fields_v2 > application > reason is configured in your Integration System
Ensures the mapping correctly extracts rejection reason data from your source ATS
Why It Matters
Proper configuration of the application.reason field is critical for:
Talent Analytics & Reporting
Rejection reason data populates the rejection_reason field in the Data Warehouse (Application table)
Powers analytics dashboards and hiring funnel reports
Enables rejection reason trend analysis over time
AI Model Training
Rejection reasons are used in Outcome Data classification
Helps distinguish between ""not screened"" vs ""not qualified"" rejection types
Improves candidate scoring and recommendation accuracy
Workflow Automation
Enables rejection reason-based triggers in Workflow Automation Center
Allows custom actions based on specific rejection reasons
Supports compliance and auditing requirements
Candidate Experience
Proper tracking ensures rejection reasons are available for candidate communications
Maintains historical context for re-applications
Impact of Missing Configuration
Without this mapping:
Rejection reason data will not flow from your ATS to Eightfold
Analytics reports will show blank/null values for rejection reasons
Outcome data classification accuracy may be reduced
Workflow automation rules based on rejection reasons will not trigger"	"**Purpose:** Config Key: custom_fields_v2_application_reason
Description
This health rule validates that the application.reason field is properly configured in the Custom Fields V2 mapping for your ATS integration. The application.reason field captures rejection reasons when candidates are moved to rejection stages in the hiring workflow.
What It Checks
Verifies that custom_fields_v2 > application > reason is configured in your Integration System
Ensures the mapping correctly extracts rejection reason data from your source ATS
Why It Matters
Proper configuration of the application.reason field is critical for:
Talent Analytics & Reporting
Rejection reason data populates the rejection_reason field in the Data Warehouse (Application table)
Powers analytics dashboards and hiring funnel reports
Enables rejection reason trend analysis over time
AI Model Training
Rejection reasons are used in Outcome Data classification
Helps distinguish between not screened vs not qualified rejection types
Improves candidate scoring and recommendation accuracy
Workflow Automation
Enables rejection reason-based triggers in Workflow Automation Center
Allows custom actions based on specific rejection reasons
Supports compliance and auditing requirements
Candidate Experience
Proper tracking ensures rejection reasons are available for candidate communications
Maintains historical context for re-applications
Impact of Missing Configuration
Without this mapping:
Rejection reason data will not flow from your ATS to Eightfold
Analytics reports will show blank/null values for rejection reasons
Outcome data classification accuracy may be reduced
Workflow automation rules based on rejection reasons will not trigger

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for position.recruiter field should be setup	custom_fields_v2_position_recruiter	custom_fields_v2 → position → recruiter field mapping	General custom_fields_v2.position configurations that can include recruiter field mappings to be populated for position details. Also used in screening dashboard and analytics contexts - Workday	"**Purpose:** General custom_fields_v2.position configurations that can include recruiter field mappings to be populated for position details. Also used in screening dashboard and analytics contexts - Workday

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for position.hiring_manager field should be setup	custom_fields_v2_position_hiring_manager	custom_fields_v2 → position → hiring_manager field mapping	General custom_fields_v2.position configurations that can include hiring manager field mappings to be populated for position details. Also used in screening dashboard and analytics contexts - Workday	"**Purpose:** General custom_fields_v2.position configurations that can include hiring manager field mappings to be populated for position details. Also used in screening dashboard and analytics contexts - Workday

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Map hiring manager fields in ATS integration via custom_fields_v2."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for custom_fields_v2.position.hiring_band field should be setup	custom_fields_v2_position_hiring_band	custom_fields_v2 → position → hiring_band field mapping	"Salary/compensation bands: Categorizes positions into compensation levels (e.g., 'C', 'Band 1', 'Senior Level')
Job leveling: Helps determine seniority and responsibility levels
Career progression: Used for internal mobility and promotion tracking"	"**Purpose:** Salary/compensation bands: Categorizes positions into compensation levels (e.g., 'C', 'Band 1', 'Senior Level')
Job leveling: Helps determine seniority and responsibility levels
Career progression: Used for internal mobility and promotion tracking

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	This rule is to ensure, position hiring bands are correctly mapped into eightfold as internal mobility config is dependent on these
Talent Intelligence Platform	Integrations	Custom Field mapping for position.job_function field should be setup	custom_fields_v2_position_job_function	custom_fields_v2 → position → job_function field mapping	"Analytics usage:
Used in Spark SQL queries for position analytics
Part of position data warehouse schema
Used for job categorization and reporting
The job_function field is typically handled automatically by ATS adapters through their standard field mappings rather than requiring custom field configuration."	"**Purpose:** Analytics usage:
Used in Spark SQL queries for position analytics
Part of position data warehouse schema
Used for job categorization and reporting
The job_function field is typically handled automatically by ATS adapters through their standard field mappings rather than requiring custom field configuration.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Map job_function field in ATS integration."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	This rule is to ensure standard position field is mapped into eightfold as this as downstream usecases in dashboards, filters, role, display purpose
Talent Intelligence Platform	Integrations	Custom Field mapping for position.business_unit field should be setup	custom_fields_v2_position_business_unit	custom_fields_v2 → position → business_unit field mapping	"Data health rule: position_business_unit_data_quality checks that 95% of positions have non-null business_unit values
Analytics: Used in position data analytics and MySQL/Redshift consistency checks
Business intelligence: Critical for organizational reporting and position categorization"	"**Purpose:** Data health rule: position_business_unit_data_quality checks that 95% of positions have non-null business_unit values
Analytics: Used in position data analytics and MySQL/Redshift consistency checks
Business intelligence: Critical for organizational reporting and position categorization

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Map business_unit field in ATS integration via custom_fields_v2."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	This rule is to ensure standard position field is mapped into eightfold as this as downstream usecases in dashboards, filters, role, display purpose
Talent Intelligence Platform	Integrations	Custom Field mapping for application.race field should be setup	custom_fields_v2_application_race	custom_fields_v2 → application → race (EEOC)	"Jobvite: Extracts from race field, filtering out 'Undefined' values
Workday: Extracts from multiple EEOC race/ethnicity reference fields (wd:race, wd:Ethnicity_Reference, wd:Ethnicity)
Standard ATS model: All ATS adapters support the race field
EEOC context: Like other EEOC fields (veteran_status, disability_status, gender), race is typically handled automatically by ATS adapters as part of EEOC compliance requirements rather than requiring custom field mapping."	"**Purpose:** Jobvite: Extracts from race field, filtering out 'Undefined' values
Workday: Extracts from multiple EEOC race/ethnicity reference fields (wd:race, wd:Ethnicity_Reference, wd:Ethnicity)
Standard ATS model: All ATS adapters support the race field
EEOC context: Like other EEOC fields (veteran_status, disability_status, gender), race is typically handled automatically by ATS adapters as part of EEOC compliance requirements rather than requiring custom field mapping.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for application.gender field should be setup	custom_fields_v2_application_gender	custom_fields_v2 → application → gender (EEOC)	"Jobvite: Extracts from gender field and fallback to customField array
Workday: Extracts from multiple EEOC gender reference fields (wd:gender, wd:Gender_Reference, wd:Gender)
Standard ATS model: All ATS adapters support the gender field
EEOC context: Like other EEOC fields (veteran_status, disability_status), gender is typically handled automatically by ATS adapters rather than requiring custom field mapping."	"**Purpose:** Jobvite: Extracts from gender field and fallback to customField array
Workday: Extracts from multiple EEOC gender reference fields (wd:gender, wd:Gender_Reference, wd:Gender)
Standard ATS model: All ATS adapters support the gender field
EEOC context: Like other EEOC fields (veteran_status, disability_status), gender is typically handled automatically by ATS adapters rather than requiring custom field mapping.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for application.disability_status field should be setup	custom_fields_v2_application_disability_status	custom_fields_v2 → application → disability_status (EEOC)	"SuccessFactors: Uses picklist field disabilityStatus with specific regex patterns
Workday: Extracts from EEOC questionnaire data with built-in logic
Standard ATS model: All ATS adapters support the disability_status boolean field
EEOC context: Like veteran status, disability status is typically handled automatically by ATS adapters as part of EEOC compliance requirements rather than requiring custom field mapping."	"**Purpose:** SuccessFactors: Uses picklist field disabilityStatus with specific regex patterns
Workday: Extracts from EEOC questionnaire data with built-in logic
Standard ATS model: All ATS adapters support the disability_status boolean field
EEOC context: Like veteran status, disability status is typically handled automatically by ATS adapters as part of EEOC compliance requirements rather than requiring custom field mapping.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for application.veteran_status field should be setup	custom_fields_v2_application_veteran_status	custom_fields_v2 → application → veteran_status (EEOC)	"Built-in extraction: Multiple ATS adapters have dedicated functions for veteran status extraction:
Jobvite: a.veteran_status = not regex_utils.search(r'^(decline|not)\b', application['veteranStatus'].lower())
SuccessFactors: extract_veteran_status() with regex matching for ""I am a protected veteran""
Workday: extract_candidate_veteran_status() from EEOC data"	"**Purpose:** Built-in extraction: Multiple ATS adapters have dedicated functions for veteran status extraction:
Jobvite: a.veteran_status = not regex_utils.search(r'^(decline|not)\b', application['veteranStatus'].lower())
SuccessFactors: extract_veteran_status() with regex matching for I am a protected veteran
Workday: extract_candidate_veteran_status() from EEOC data

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for candidate.race field should be setup	custom_fields_v2_candidate_race	custom_fields_v2 → candidate → race (EEOC)	"Workday extraction: Built-in functions extract race/ethnicity from EEOC data using _get_field_value()
EEOC compliance: Used for Equal Employment Opportunity Commission reporting and diversity tracking
Data sources: Extracted from application questionnaires and EEOC forms"	"**Purpose:** Workday extraction: Built-in functions extract race/ethnicity from EEOC data using _get_field_value()
EEOC compliance: Used for Equal Employment Opportunity Commission reporting and diversity tracking
Data sources: Extracted from application questionnaires and EEOC forms

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for candidate.gender field should be setup	custom_fields_v2_candidate_gender	custom_fields_v2 → candidate → gender (EEOC)	"Workday extraction: Built-in functions extract gender from EEOC data using _get_field_value()
EEOC compliance: Used for Equal Employment Opportunity Commission reporting
Data sources: Extracted from application questionnaires and EEOC forms"	"**Purpose:** Workday extraction: Built-in functions extract gender from EEOC data using _get_field_value()
EEOC compliance: Used for Equal Employment Opportunity Commission reporting
Data sources: Extracted from application questionnaires and EEOC forms

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for candidate.disability_status field should be setup	custom_fields_v2_candidate_disability_status	custom_fields_v2 → candidate → disability_status (EEOC)	"Workday extraction: Built-in functions extract_candidate_disability_status() in Workday adapters handle disability status extraction
EEOC compliance: Used for Equal Employment Opportunity Commission reporting and accessibility compliance
Data sources: Extracted from application questionnaires and EEOC forms"	"**Purpose:** Workday extraction: Built-in functions extract_candidate_disability_status() in Workday adapters handle disability status extraction
EEOC compliance: Used for Equal Employment Opportunity Commission reporting and accessibility compliance
Data sources: Extracted from application questionnaires and EEOC forms

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Custom Field mapping for candidate.veteran_status field should be setup	custom_fields_v2_candidate_veteran_status	custom_fields_v2 → candidate → veteran_status (EEOC)	"Workday extraction: Built-in functions extract_candidate_veteran_status() in Workday adapters handle veteran status extraction
EEOC compliance: Used for Equal Employment Opportunity Commission reporting
Data sources: Extracted from application questionnaires and EEOC forms"	"**Purpose:** Workday extraction: Built-in functions extract_candidate_veteran_status() in Workday adapters handle veteran status extraction
EEOC compliance: Used for Equal Employment Opportunity Commission reporting
Data sources: Extracted from application questionnaires and EEOC forms

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure field mappings in Integration Console → Field Mapping → custom_fields_v2."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
